league_id,gameid,League,Code,Week Day,Date,Round,Time,Home Team,Home Team Code,Away Team,Away Team Code,Venue,Home Score,Away Score
1,1_741633,לאומית,741633,יום שלישי,04/11/2025,5,19:00,מכבי מעלה אדומים,3745,מ.כ עוטף דרום,12645,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741635,לאומית,741635,יום שלישי,04/11/2025,5,19:15,אליצור יבנה,168,מכבי קרית גת,3043,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741638,לאומית,741638,יום שלישי,04/11/2025,5,19:30,מ.ס צפת,4818,מכבי פתח תקווה,42,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741636,לאומית,741636,יום שישי,07/11/2025,5,12:30,מכבי אשדוד,7261,אליצור שומרון,4083,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741632,לאומית,741632,יום שישי,07/11/2025,5,12:45,הפועל חיפה,4153,"א.ס רמה""ש",585,"היכל הספורט רוממה, חיפה",,
1,1_741644,לאומית,741644,יום שלישי,11/11/2025,6,18:30,מכבי רחובות,75,מ.ס צפת,4818,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741640,לאומית,741640,יום שלישי,11/11/2025,6,18:45,הפועל נהריה,26,אליצור יבנה,168,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741645,לאומית,741645,יום שלישי,11/11/2025,6,19:00,אליצור שומרון,4083,הפועל מגדל העמק/יזרעאל,2267,"ישיבת אמית, ברוכין",,
1,1_741642,לאומית,741642,יום שלישי,11/11/2025,6,19:00,הפועל חיפה,4153,מכבי מעלה אדומים,3745,"היכל הספורט רוממה, חיפה",,
1,1_741647,לאומית,741647,יום שלישי,11/11/2025,6,19:15,"א.ס רמה""ש",585,מכבי חיפה,69,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741643,לאומית,741643,יום שלישי,11/11/2025,6,19:30,מכבי פתח תקווה,42,א.ס. עירוני אשקלון,920,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741646,לאומית,741646,יום שישי,14/11/2025,6,12:45,מכבי קרית גת,3043,מכבי אשדוד,7261,"רח' אבני החושן, קרית גת",,
1,1_741641,לאומית,741641,יום שישי,14/11/2025,6,12:45,מ.כ עוטף דרום,12645,הפועל אילת,1278,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741649,לאומית,741649,יום שלישי,18/11/2025,7,18:30,הפועל אילת,1278,הפועל חיפה,4153,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741655,לאומית,741655,יום שלישי,18/11/2025,7,18:45,מכבי חיפה,69,מכבי פתח תקווה,42,"היכל הספורט רוממה, חיפה",,
1,1_741654,לאומית,741654,יום שלישי,18/11/2025,7,19:00,א.ס. עירוני אשקלון,920,מכבי רחובות,75,"שד' בן גוריון 37, אשקלון",,
1,1_741652,לאומית,741652,יום שלישי,18/11/2025,7,19:00,הפועל מגדל העמק/יזרעאל,2267,מכבי קרית גת,3043,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741651,לאומית,741651,יום שלישי,18/11/2025,7,19:00,מכבי אשדוד,7261,הפועל נהריה,26,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741650,לאומית,741650,יום שלישי,18/11/2025,7,19:15,אליצור יבנה,168,מ.כ עוטף דרום,12645,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741648,לאומית,741648,יום שלישי,18/11/2025,7,19:15,מכבי מעלה אדומים,3745,"א.ס רמה""ש",585,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741653,לאומית,741653,יום שלישי,18/11/2025,7,19:30,מ.ס צפת,4818,אליצור שומרון,4083,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741603,לאומית,741603,יום שישי,21/11/2025,1,12:45,מכבי מעלה אדומים,3745,מכבי רחובות,75,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741604,לאומית,741604,יום שישי,21/11/2025,1,13:00,הפועל אילת,1278,מכבי פתח תקווה,42,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741660,לאומית,741660,יום שלישי,25/11/2025,8,18:30,מכבי רחובות,75,מכבי חיפה,69,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741659,לאומית,741659,יום שלישי,25/11/2025,8,18:45,מכבי מעלה אדומים,3745,הפועל אילת,1278,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741663,לאומית,741663,יום שלישי,25/11/2025,8,19:00,"א.ס רמה""ש",585,מכבי פתח תקווה,42,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741661,לאומית,741661,יום שלישי,25/11/2025,8,19:00,אליצור שומרון,4083,א.ס. עירוני אשקלון,920,"ישיבת אמית, ברוכין",,
1,1_741662,לאומית,741662,יום שלישי,25/11/2025,8,19:15,מכבי קרית גת,3043,מ.ס צפת,4818,"רח' אבני החושן, קרית גת",,
1,1_741658,לאומית,741658,יום שלישי,25/11/2025,8,19:30,הפועל חיפה,4153,אליצור יבנה,168,"היכל הספורט רוממה, חיפה",,
1,1_741657,לאומית,741657,יום שישי,28/11/2025,8,12:30,מ.כ עוטף דרום,12645,מכבי אשדוד,7261,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741656,לאומית,741656,יום שישי,28/11/2025,8,12:45,הפועל נהריה,26,הפועל מגדל העמק/יזרעאל,2267,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
